id,author_id,author_name,author_gender,content,voteup_count 
692486452,295e80456ef04b04f89496d835513d55,长安,0,怎么吃都不好吃对于我来说……有北京朋友一定要纠正我，烤鸭不好吃是没选对地方，跟着她吃了她从小吃到大的烤鸭，依旧不喜欢。烤鸭太腻了，咸味主要靠酱。烤鸭皮沾白砂糖疯狂给我安利，结果吃了一口我就崩溃了。吃不惯北京风味，烤鸭，爆肚，炒肝，卤煮。糖耳朵麻酱烧饼门钉肉饼面茶，甜腻厚重。还有豌豆黄，小学课本里那个北海的花开了，里面提到过豌豆黄，来北京的第一次在护国寺买了一大块，咬一口就懵了。怎么吃不重要，重要…,13
693146471,d20483f96948e8d203fa3d25c41f241e,鬼谷弈邪,1,传说，明成祖迁都时，带走了不少南京的烤鸭高手，从此烤鸭在北京扎根，而其中最顶尖的一位烤鸭师傅是山东人。他的烤鸭味道醇厚，肥而不腻，外皮酥脆，内肉多汁，乃人间一绝，深受皇帝喜爱。而讲到这里，最正宗的吃法也就不言而喻了:薄饼卷大葱……,7
423965379,683552d1bfb5f6fb1e30225902583503,贝斯诺格林,1,看来下其它答案，各都提到一些方面，绝不能算错，但始终不是很完善。这个问题，其实在熊四智老师的《举箸醉杯思吾蜀》一书中找得到答案，他用了五个字概括了川菜精神，叫做：和、廉、变、通、美。 [图片] 写完答案的补充：本来这个答案应该是对比着其它几个菜系来阐述的，但是手边缺资料，所以又把这个答案写成了读书笔记，仅供参考啦。 和“和”，意为性味之调和。性味则包含了四气五味，四气是食物原材料本身所带的寒、凉、温、热属性…,186
69637816,f9de84865e3e8455a09af78bfe4d1da5,张佳玮,1,谢邀。 是调味。 真正吃川菜多的都知道，川菜并不只一味麻辣。 如果论辣，湖南江西贵州，都可与川菜相抗衡。但川菜调味的丰富庞杂，应该是举国，乃至举世，无双。 现代川菜定型，是清末到民国。1937年，成都市区人口大概在四十余万，大中餐馆超过一千。那是川菜真正空前繁荣的时刻。许多东西，那时就确定得差不多了。 清朝淮扬菜的兴盛，靠富商家厨与官府。广东和上海，依靠对外贸易基础上的繁华。 川菜，则是馆厨、家厨、中馈菜…,3939
679062134,f508f14833f52639e8c2dbbbff7d8933,盐选推荐,-1,"想要了解川菜，推荐读生活·读书·新知三联书店「闲趣坊」系列丛书中的《川菜杂谈》。
顾名思义，这本书讲的是和川菜有关的事情，但又因为是「杂谈」，所以不仅限于川菜本身，除了有对菜品做法的描绘，还有文化名流中关于川菜的故事、蕴藏在饮食中的文人情趣，可以经由川菜这一媒介，最终透视到老四川的文化。
民以食为天，有很多人对川菜是有着特殊的偏爱。川菜在全国各地流行已经有些时日了，不知道你有没有思考过，为什么我们…",5
151148145,5a757097b0f0647a616c2b4fd0024a53,食大人,1,某些“砖家”的言论确实是扯淡不觉肾疼。吃喝这点事人人都在做，天天都在吃，但为什么不是谁都能成为美食达人？不懂装懂，写东西传播假知识，是误导人。川鲁粤苏浙闽湘徽等菜系的传统继承已经举步维艰了，你们还在误导川菜，实在令人心疼。国粹往往是毁在自己人手里的。作为专门学习研究川、鲁菜系数十年的职业餐饮人、食客、厨师，诚以为川菜的精髓应是“融汇”。这也川菜能够通达于天下的主要原因。简单讲就是将你家我家的为我…,310
165796946,17cebedb01558b56c3529239fe56d101,胖酷帅,1,好吃易做价不高，酸甜苦辣随口调 比方说一碗剩饭 [图片] 压扁 [图片] 菜油那么一炸 [图片] 炸完再复炸一次 [图片] 配料也很随意 [图片] 里脊腌制一下 [图片] 划好肉片加配料做一份鲜汤浇盖锅巴，动作要快 [图片] 诺，上桌还噼里啪啦响 [图片] 所以说，烹饪不是文字游戏，多动手，只要家里人吃得开森，客人吃得满意，就是精髓咯！ [图片] 天气热，吃稀饭 [图片] 冷吃里脊 [图片] [图片] [图片] [图片] 黄瓜皮蛋 [图片] 开饭 [图片] 或者传统一点 [图片] 回锅肉 [图片] [图片] 酱爆肚条 [图片] [图片] 再拌个凉菜 [图片] 不又是一顿 [图片] 吃呗 [图片] 再再比方说，今天自己在家做盖饭和…,354
220014824,0f6f2ea959e5b80b297c35a730940534,知乎用户,0,我之前 quora回答过几个关于川菜的问题（我对于宣传本省文化这件事是非常热衷的）。所有答案我都强调一些历史事件对我们菜系的塑造。我关注的几个时间点可能就是：1. 张献忠屠川，湖广填四川。四川人性格随和，所以各省来的移民能很快融入。包括他们的菜肴。我记得我小时候跟老人去川南农村参加婚礼，桌上是九斗碗（大部分蒸菜为主）。里面就有我最讨厌吃的甜烧白以及我最爱的咸烧白（小时候我妈搞得很复杂，头一天就要腌肉，炸…,64
69662404,44186e54ffcd3dbfd47edb24ca7c4456,蓝祭祀,1,谢邀。 已有的答案已经说得很明白了，一言以蔽之，调味。 @张佳玮 张公子说得很对，川菜内涵之丰富，绝不是简单的麻辣就能概括的。 《华阳国志》上说，蜀人“好滋味，尚辛香”，“尚滋味”是要排在“尚辛香”前头的；贺龙也曾经说过这么一句话：“四川人不怕辣，贵州人辣不怕，湖南人怕不辣”。你看，说到辣，川菜只能排第三，前面还有贵州菜和湘菜等着呢。 一口菜下了肚，热气腾地顺着消化道涌上来，让你嘴里发烧，脸上发烫，鬓…,275
69699392,63cc0976f768c488ebde9ef45893e24a,王裕鸿,1,怀着诚惶诚恐的心情，小心翼翼的写下以下内容。 我以为：川菜的精髓在于海纳百川的胸怀 之前有人问为什么川菜的发展这么快？ 有人说是因为领导人多川人 有的说是川味味重 有的说是川菜简单易学 …… 我以为是因为川菜不拘一格的性情，不管到哪里，无论是国内还是国外；不管你当地什么特殊食材；不管你是什么口味。你总能在川菜中找到你的位置，不管你是阳春白雪，还是下里巴人；不管你是海鲜名品，还是边角废料；不管你是修养生…,63
69752875,f678adec0b028741b00818b37a53fa3b,Shakey,1,精髓是重辅料，重“调味”。 川菜分为三大支流： 1.以成都乐山为主的上河帮，位于岷江上游，口味相对清淡、温和，基本上叫得出口的川菜都属于 这一类。 2.以重庆南充为主的下河帮，位于嘉陵江下游，根植于码头文化，特点是粗犷豪放，烧鸡公、毛血旺是其代表菜。 3.以自贡为主的小河帮，又称盐帮菜，其中又分为盐工菜、盐商菜、会馆菜，特点是怪异新奇、大气高端。代表菜：冷吃兔、跳水鱼、鲜姜美蛙。 由于外地人来四川，大部分是…,34
119525471,2f0760b78fc31921e183c5aab652610f,一页书,1,看见上面那些瓜米日眼的答案就鬼火冒！啥子特别麻辣，麻辣特别，哈嘛批，格老子的，你以为川菜只有麻只有辣啊？瓜娃子，到底吃过川菜没，你以为随便在哪个馆子里点几个小菜，就晓得昏了！ ............................................................................................................................................ 不好意思！上面那段话有些俗气，我是四川省自贡市土著人，上面那段话用的本地方言。我的…,24
533829130,47b8578c16b243ab721f65d05c0dcace,陆仁依,1,还真不是，远古的烧烤没有精制盐，哪里来的味精和孜然也没有辣椒粉和蒜蓉酱，油只能由食物自己提供不相信的话。。。自己买块野猪肉（注意不准买家猪的，牛羊这种被驯养的也不准买）自己买点炭生个火烤了看看。。。不准放任何佐料，油也不准（选择野猪肉而不是牛羊肉的原因是，牛羊品种已经被优化过了，口感和脂肪比原始人那时候好太多，野猪肉好歹被驯养时间比较短）此处是不考虑寄生虫问题的分割线转到现代烧烤上来，佐料是人类…,421
533882526,6ef2e77274cb0719253a577665cf690e,Ivony,1,很不幸地告诉你，现在所谓健康的水果大概比烧烤还要早几百万年，而且直到今天，人类的近亲灵长类动物（也就是猴子猩猩什么的）吃水果的方式和人类没有任何区别。 所以，吃水果才是真·返祖现象。 那么，日常生活中，什么主食（不考虑零嘴和副食等）是最先进的呢？ 答案是： [图片] 上面的图可能并不准确： [图片] 没错，那就是方！便！面！这货直到60多年前才发明出来。 没错，在地球上人类几乎是唯一一个可以以方便面为主食的哺乳动物（我不…,3871
533817180,a48238963d631127efc56a9dcf822c90,宅龙,1,返祖段位太低，生鱼片，三分熟还没发话呢。 生菜沙拉还没发言呢 绝食减肥才是终极形态，让你一步到胃，体会祖宗饿肚子的感觉,443
533810392,1ba6f765ac9be352b1c8afac94e8f99f,三脚插头,1,交配算不算返祖？交配过多也伤身，所以不交配既健康又先进,151
533786422,ff33ca96892dc57ab94b36fd1862ed69,禁与千寻,1,首先的首先。返祖现象是一种特殊的遗传现象。是指人类的个体身上出现了人类祖先具有而现代人身上已消失了的解剖生理特征。所以返祖现象也是生物进化的一种证据。请问，中国有哪个城市是没有烧烤的么？人类自从学会用火至今，烧烤一直没有断绝。烧烤一直是最基本的烹饪方式之一一直延续至今，只是花样翻新而已。不健康的烹饪方式很多，很多健康的烹饪方式操作不当也会使食物不健康。例如炒，炖，炸。以及一些处理手段，甚至原材料…,23
533781542,0b43f602062a65b797c07541e4cc5919,xb may,0,人喜欢穿皮草是不是返祖现象？人喜欢留胡子是不是返祖现象？那人开始习惯骑共享单车是不是工业化倒退的标志？那学习历史是不是文明倒退的标志？简直莫名其妙。,161
533795180,0970f947b898ecc0ec035f9126dd4e08,vczh,1,烧烤不健康是技术问题，不是烧烤的问题。所以这其实是文明进步的表现，我们的烧烤比起山火后去森林里捡的要强多了。,180
534074100,cc2095dfca349ac691c488a250eba4c1,假面,0,行吧，就算炙烤脂肪和蛋白质是刻在人类基因里的渴望，我爱吃烤串就说明我返祖了吧，可是想吃烤串的时候那种食欲，别的实物就是满足不了，煎炒烹炸代替不了，连牛排都代替不了，没有那种烟熏火燎的气息，心里的欲火就灭不了，带着冰霜的啤酒就无处安放，浓烈的白酒也无法熨帖，花毛一体也别别扭扭，辣爆小海鲜也没了兴致。 烤串的烟火气，才是夏日夜晚能安抚我的唯一的味道。,15
552629705,69a1879b295598aadd2a699c1a2a36bf,六翼天使a,1,广东人民看了标题表示不屑～,1
533761817,92fe8a19352e8585c61fa92bcfc1227d,皇帝的财宝,-1,这不叫返祖现象，只是进化中留下的能力罢了。在猿类进化期，大火烧死的动物可以带来额外的珍贵蛋白质，谁能找到它们，谁就能在生存和进化的路上占据一份优势。因此，对于烧烤的味道敏感是与生俱来的。类似的情况还有对于甜味和苦味的判断，有益的蜂蜜和糖是甜的，令人愉悦，而很多有毒物质则是苦的，令人厌恶。,35
252692229,af329730ef4f9cc2b9d7b997c359c4b2,每日人物,-1,[图片] 20年前，一个日本人在北京苦苦寻觅拉面店时，走进了一家“兰州拉面”。20年后，可以年年月月天天顿顿吃兰州牛肉面的他，在东京，做出了那碗全日本最正宗的“兰州牛肉面”。 这家开在东京神保町的拉面店，可能是时下东京最火的拉面店。 店门口的牌子上写着营业时间——上午11点到晚上9点。只是，早晨8点刚过，一位老大爷已经安静地坐在店门外的长板凳上开始等位。下午两点左右，一位店员会举着一块“售完”的牌子，站在队尾，向接…,3889
224377545,a1fb59348368cfb5546d462dd609affe,感謝祭,-1,对于一个从小吃牛肉面长大的兰州人来说，能在异国他乡吃上味道很正的牛肉面真的是能幸福到飞起来！ 坐了一个多小时电车，又排了快一个小时队，吃了一口，眼泪就开始在眼眶里打转了! 然后，就连吃三碗！ 附张图，虽然细的和二细一样，但个人觉得整体味道已经中等以上水平了！ [图片],177
225099125,d1ae729b126acbf1fad80b92a24ba4cf,阿列克斯队长,1,有个回答问萨达姆啥时候登陆美国的。 我补一张图 [图片],30
223331924,cc1dffefb4563c4e6546a2e864342250,武功盖世王大明,0,开店当天就去吃过啦，面有三种可以选，我吃的韭叶面比较软，牛肉肉质很好，吃完之后也是满头大汗，有一种久违的属于国内的饱腹感，一本满足！ [图片] 这个店现在去要排很久的队，而且通常不到晚餐时间就卖完了，火起来是因为噱头比较多：1.味道挺正宗，而且只卖面，比池袋那家兰州拉面好多了，所以会吸引很多在东京的国人去吃。2.日本人开的中国拉面店，日本有正宗的中国餐馆不稀奇，但是日本人开的中国人吃了还觉得正宗的中国餐馆就比较…,457
253715828,166a1c8098b76b0d58293deb1e9cfe14,杜雨洁,0,好吃的中餐开到哪里都受欢迎！墨尔本这个月新开的兰州牛肉面开了也是大排长龙，周围的认识的中国留学生马上就传开了。一开始都是中国人去吃，是地道的师傅，真正的国内味道。今天听见一个本地学生和别人推荐：Do you know that new Chinese restaurant at the corner? 街角新开的中餐厅知道吗？ 有图为证，我连吃了好几天。 [图片] [图片] 你们不知道，好多在墨尔本的中餐馆有多难吃！这么正宗的牛肉面，且吃且珍惜哦。,24
219099353,12f809dcccd72583bc422fe9bfe90be6,yang leonier,1,其实挺不错的，日本的正宗中国拉面店其实很少。。。 加清真 标签是要干什么？,38
252886838,2640848da81d819060a9bbe92a0ff863,知乎用户,1,兰州人。从小班里同学就有回族同学，除了不和我们一起吃早餐（学校食堂提供的那种），不吃猪肉外，没有什么不一样的，同学关系也没有受影响。牛肉面是我们兰州人共同的早餐（美食），打破了不同民族宗教间的隔阂。而且在兰州正宁路夜市小吃摊上，一家陇西腊肉（猪肉）摊隔壁就是清真羊杂汤或烤肉，也没觉得有什么不妥……离家五百米就有一个清真寺，偶尔能听见宣礼（是这么表述？）的声音，偶尔看到头上盖着（不是那种包的很严的…,47
224901021,fc804846d8f6ab850ef349214adeaf8d,徐立青,0,阿西吧～ 螺狮粉 酸辣粉 襄阳牛肉面 宜宾燃面 重庆小面 热干面 新疆米粉 片儿川 过桥米线 过油肉拌面 绵阳米粉 沙县拌面……put your hands on ~ 新的市场～来了～,12
253175137,14525ac9d5b18e9c78b947d1f8e3f6ab,Doris,0,看到这个消息起初只是感慨日本人好学，坚持的精神。看了评论发现大家竟然还是对是拉面还是牛肉面较劲，这个虽然由来已久，但是还是想说说，这无关思想狭隘，作为兰州最具有代表性的食物，很多当地人早上专属早餐，甚至一天吃三顿都不嫌烦，你要知道这对于当地人是一种怎样的情怀。兰州一直以牛肉面称呼，在外地被叫做兰州拉面其实本没有什么，直到后来自己出去外地很多地方吃了所谓兰州拉面，才发现为什么本地人不愿意这么叫，因…,13
224995812,b6a8c8bd084b9d5aebd642a26aef45b6,亚勤,0,可以提倡，因为在异乡打拼的人不容易，能尝到家乡地道的口味是一种幸福。就像前段时间，一同事带着穿高跟鞋的我走了一个小时只为吃某一家的东西一样，他说那是一种无法代替的美味,4
138231143,48b339e90f6c1b292bf60a421624a95c,企鹅君,0,原文收录于企鹅吃喝指南专栏：知乎专栏 [图片] 必须是南京烤鸭！金陵的盐水鸭盛名在外，但并非所有人都钟情那鲜咸的鸭味，反倒是藏在街头巷尾小店里的南京烤鸭，以炙肉的油香，不动声色地占领了这座城市的舌尖。 [图片] 在前文《南京烤鸭：“北京烤鸭？快叫爷爷！” 》中鹅君已经讲到，北京烤鸭起源于南京，便宜坊的南炉鸭和后来全聚德的挂炉鸭花开两朵，构成如今北京烤鸭的两大派系。处江湖之远的南京烤鸭，虽没有了北京烤鸭的仪式感，但却从…,510
663190396,66bcbaa3cc3cfad7eefd80469d158821,少侠莫回头,-1,我下午叫人带我调了西瓜气泡水。我觉得我感受到了夏天的味道！ [图片] 昨天和今天才在珠江路地铁站排队买的粑粑糕不错 [图片] [图片] 馄饨很多人推荐汪家馄饨什么的，我觉得排队人太多。我建议可以去吃雨花新村那边的五村馄饨。就是可能有的人觉得咸。 [图片] 砂锅我比较喜欢吃黑皮砂锅 [图片] 黑皮砂锅门口的烧烤串也不错，我朋友都说有小时候的味道，我也不晓得小时候的味道是个什么味道。 [图片] [图片] 南湖胖子砂锅也不错。 [图片] 胖子砂锅对面的油炸串串也不错，南湖那家工商银行门口的…,359
99654079,c953809ea0723eb14a7273a473f35211,碧玺,0,生活在南京二十年的饭桶来了(●°u°●) 」 我一直是一个好吃且吃相浮夸的人，遇见好吃的会一脸幸福地要死掉，而以下我推荐的馆子，都是我吃了以后觉得人生完满少活几年也不要紧的～ 这边插个话，刚刚看到说有小伙伴想来南京玩的，给大家推荐下吃货路线，南京的小吃街有几条巷子，除了最有名的明瓦廊那条以外，一个是南湖砂锅大王那条，那条一个是来凤小区四鹤春那条，一个是评事街李记那条，而南京有一条特别神奇的公交路线，那…,3896
644814010,b3d2baeaa3a6f38633b950135cec1cfb,大金桑,0,第二次更新：2019.4.11好气啊，点赞数居然是收藏数的零头，不要只收藏嘛大方一点给个赞鸭～点赞我才有更多动力更新呦～今天更新5家！8.柏楠烧烤在三牌楼附近，距离南京邮电大学很近。家里亲戚回国同龄人肯定都要带去吃一下！去的人都说好吃。扇贝生蚝鲍鱼是很新鲜的！而且上面的蒜蓉酱很特别，里面有胡萝卜碎呢～各种小啤酒串串走起来喽！ [图片] 9. 瓶子菜馆也是在柏楠烧烤一带，那里好吃的真的很多很多鸭！这家店的优点是菜量还行，且…,276
64837791,7088d14b1a166333ae404992b020b20c,知乎用户,1,我看了一下只有Air King说的靠谱，大多数太不靠谱了，并且还有很多人说没有，来作答。 私以为，光有惊艳，是不够的。 惊艳的食物吃过很多很多。好的餐厅，终归是有一两道菜惊艳的。做饭独特用心深，抑或用料新鲜且特别，终究会获得惊鸿一瞥，但是不会在脑海中留下任何印象。只会有一天想起来觉得，恩，还不错，挺好的，推荐。 比惊艳更高的，是想念。 你会在望尽高楼大厦之时，行走街头之日，突然想起以前在某地吃过的那么一两道…,1662
570648203,e037a6a473dfcbdc0513ac47a546ef7c,Oasis,0,2019.5.28莎莎麦克西，一般吧 [图片] [图片] 2019.5.24距离离开又近了一天今天吃了第一顿散伙饭，恰巧是和来到大学第一次出去吃饭的人。15年秋天去的马群的晋家门，这次去了丹凤街的紫滇源～菠萝饭是最好吃的，烤乳扇第一次吃加炼乳味道比较好，玫瑰凉糕太甜了，别的正常吧无论在哪里希望我们都有美好的未来～ [图片] [图片] [图片] [图片] 2019.5.23一恩拉面，叉烧浓汤面和黄金叉烧面，幸福～ [图片] 2019.5.22有一些事觉得力不从心啊很难受，希望自己能成长得快一点……但是还是…,529
545115141,8d5d97ab6a1fb0c9bbfd8c3f2b23ae84,乔忽悠,0,【长文&amp;多图预警】复制自己的另一个回答（一见倾心糕点的内个）在南京上大学，感觉自己只要出门就一定要觅食，有美食的地方才叫好玩的地方~所有东西都是自己吃过并且很喜欢的。【泸溪河】1.肉松小贝。第一次吃是我姑妈带给我的，惊为天人！怎么会有这么好吃的东西！！！后来吃过鲍师傅以及其他地方做的肉松小贝，泸溪河依旧是No.1！我看知乎上有很多人更喜欢鲍师傅，但我觉得泸溪河比鲍师傅香一点。个人口味吧~ [图片] 2.蛋黄酥其实对我…,208
64094111,bbc251ccf6805622b44e5f3f84a340a2,芙子,0,(未完) 2016.10.5 一年后突然想更新一下 这个答案居然拖了一年了快，内心好复杂。 补充一下，招饭友的信息长期有效！之前组了个微信群，大家私下都约的很勤，欢迎有意约饭的girl或者boy加入呀。 凡有想要约炮或者撩妹打算的出门左转豆瓣情感小组蟹蟹。 201510.19更新 10.11更新 疲惫不堪的状态，下次会更新(发誓)。对了，不会帮你们介绍对象的。(严肃脸)私信我介绍对象的直接拉黑。 9.29更新 听说有国庆要来蓝鲸耍的！明晚写个比…,1839
643839609,545bf112f833d68cbe5a08a6e4669132,pixy,0,没想到点赞破千了有一点小激动哈哈哈哈首先澄清一下我并不是南京本地人，这只是一篇相当于游记的美食推荐，想给同样去南京旅行的朋友一点小建议啦~作为游客，去找一些本地的充满烟火气息小巷里的小馆子，去品尝南京人日常喜欢的美味也不是那么容易，这些比较好找味道在我看来呢也挺不错，就想分享出来。每个人的喜好也不一样，我就很喜欢甜的，因人而异嘛，按自己的喜好去吃去玩，去快快乐乐地生活吧~ 南京美食千千万，作为游客…,2217
83176368,1af231d14b3ac86ba8e4a931e65f8525,CBD白骨精,0,先插播一下微信公众号：CBD白骨精，欢迎大家来公众号找我聊天^_^ 1、必须是美龄粥 一直偏爱潮汕的生滚粥，鲜香可口，从来觉得甜粥简直黑暗料理，直到遇到了美龄粥 [图片] 位置：南京大排档 口感：甜糯 不是很稀的那种，米粒很细，这份粥可是加了豆浆、山药泥熬出来的，美味又养颜，吃完一碗好想吃第二碗（图中是大份）。 2、南京经典的狮子头 狮子头常常给人“好大一块肉根本吃不下”的感觉，但南京我吃过的狮子头里有两家真的肥而不腻…,608
627679440,a59d7ca732b33e6ba40d58b2f35d24c9,下厨房,-1,在我心里，要说哪道菜算得上是真正的米饭“杀手”，那只能是——辣椒炒肉！说它够“杀手”，主要是因为凭它的汤汁就能解决一顿饭，何况辣椒和肉的搭配，炒完以后看着它油亮汪汪的色泽，唾液就已经无限分泌了！ [图片] 不过辣椒炒肉要好吃，最好是用螺丝椒，长这样⬇️ [图片] 它的辣度比其他辣椒稍高，水分更少一些，炒完以后不会软塌塌。附上个方子，喜欢的不妨今晚就可以做一做~⬇️⬇️⬇️（收藏都1K多了，不考虑点个赞嘛~） …,3905
623135762,677fc3e861bc1d7a976d7dfd055c3ce2,茶苏苏,-1,有时候，越是普通、不起眼的食材，炒在一起，越是美味！ 今天苏苏要介绍的这道橄榄菜炒豆角就是典型的简单又好吃的家常菜。而且还是最下饭的那种！ [图片] 苏苏最喜欢豆角脆脆的口感，还有吃到夹杂在其中的肉末的惊喜~ 舀起一勺拌饭吃，比什么拌饭酱都强啊！ [视频: 米饭杀手：橄榄菜炒豆角！] 橄榄菜炒豆角 &gt;&gt;&gt;制 作 时 间&lt;&lt;&lt;15min &gt;&gt;&gt;烹 饪 器 材&lt;&lt;&lt;炒锅 &gt;&gt;&gt;烹 饪 食 材&lt;&lt;&lt;肉末 300g 豆角 200g蒜末 3g 小米椒 5g橄榄菜 100g 胡椒粉 2g &gt;&gt;&gt;制 作 过 程&lt;&lt;&lt;1、起锅热油，放…,666
622409718,c8001cfe0bb18bb186d469354b6ae2bc,蜜桃厨房,-1,评价菜好不好吃的标准有很多，但在小主这里，下饭就是第一指标！ 上周末，一个朋友搬了新家，请我们吃饭。 餐桌上放眼望去可都是大鱼大肉，但把每个菜都轮着尝了以后，最中意的还是一盘简单的下饭菜：金针菇日本豆腐。 吃过饭以后，只有它一点没剩！简直就是一匹餐桌“黑马”，从众多油腻的肉菜中脱颖而出。 看来，小主的“下饭”指标是适用于大多数人的，嘻嘻。 金针菇烧日本豆腐 [图片] 日本豆腐又叫玉子豆腐，虽然名字叫豆腐，但…,2710
634693333,28db8b08637fef8036e88273f6f2384a,暖暖食养日记,0,看到题目，我第一反应就是湖南名菜，我最最爱的湘菜——辣椒炒肉！！！这道菜平时不显山不露水，既不是硬菜，又没有高颜值，甚至在某些环境下，显得特别土气，但是，在你肚饿的某一天，来上这么一盘辣椒炒肉，再配上一碗刚出锅的热气腾腾的米饭和一杯酸甜可口的果汁，真的想上天我跟你讲！ [图片] 这道菜做好了，何止是米饭杀手啊，简直是米饭轰炸机，轰隆隆轰隆隆……一会儿一锅米饭就被轰炸干净了。吃这道菜，你有两点需要担心，一，你…,1981
626586279,9dc0e3d3159a0a9e5cdea62fedc220b4,十里春风,1,竟然没人说茄煲？给我一个茄子煲，我能干掉三碗饭！！！ [图片] 材料：茄子 2－3只，碎猪肉250克，咸鱼 1茶匙（预先蒸熟备用）。调味料：豆瓣酱半茶匙，生抽、老抽各1/2茶匙，蒜茸2茶匙，韭黄少许，蚝油1茶匙，红椒丝半茶匙。做法：1、烧熟油将茄子炸透（约4分钟），然后沥干油备用。2、用蒜茸起镬，放入猪肉碎炒香，再放入预先蒸熟的咸鱼，加入豆瓣酱及红椒丝调味，再炒至干身。 [图片] 茄子煲3、放入茄子及1碗上汤或水埋芡，最后放入蚝油、糖、生…,924
569550169,040ed686f9e314f334e22f79ad62947a,花生人,0,西红柿炒鸡蛋，永远的最爱 [图片],496
626602773,f18bda547e4d8bcddd714aae2a53868c,陆仁贾,1,据个人经验，最简单粗暴的应该是 [图片],580
626863143,a2b113a6e23ea62101c044cb15d8e35d,懒饭,-1,水煮菜系列！作为川菜里著名的一类家常菜，水煮菜主打“麻、辣、鲜、烫”，任何一个字都可以说是下饭的代名词了！知名如水煮肉片、水煮鱼片、水煮虾滑，甚至是水煮杏鲍菇 等不以大鱼大肉为主要用料的菜色，都无比下饭！ 水煮菜的做法大致相同，懒饭详细说两道菜的做法，其余的食材你也就都会做了！一、香辣水煮肉片这个方子做出的肉片很嫩很嫩，配上生菜鲜而爽口，你也可以替换成豆芽，油麦菜、豆腐等，香辣下饭！ [视频] 用料：里脊250g…,2617
627171619,6fc009666f85e9158db91f46403a1449,知乎用户,0,[视频: 好吃不正宗的鸡翅焖锅] 正常的配菜：土豆/杏鲍菇/胡萝卜/西芹/彩椒/洋葱/小米辣（增加辣味更好吃）。腌制鸡翅酱汁：料酒/生抽/盐/黑胡椒（姜丝放不放都行）三汁：蚝油/番茄酱/甜面酱/料酒/生抽/蜂蜜炒锅版本：第一层（土豆），第二层（胡萝卜，杏鲍菇），第三层（西芹），第四层（彩椒，洋葱），第五层（鸡翅）。焖下来最后蔬菜是完整的，吃的时候记得搅拌，酱汁加了小米椒带点辣味，用来拌面拌饭很好吃。 [图片] 周末的中午煲了「苦瓜黄豆龙骨汤」，蒸了「杂粮…,2468
656112399,1bb4b7af990a4a0baa17a34615f99e52,食味小哥,1,我们在饭店里点菜，估计最便宜的就是豆腐，啥小葱拌豆腐呀、皮蛋豆腐呀、麻婆豆腐呀、红烧豆腐的...点的人也是巨多，为啥呢？便宜又好吃呗！ [图片] 我从小也是特爱吃豆腐（没错，我从小爱吃的就是特多，我不挑食呀，好养活呀，最关键的是我可爱呀） 今天这道红烧玉子豆腐，红红黄黄绿绿的，既有蔬菜类的青红椒，又有蛋类的日本豆腐。那这道菜，好看又好吃，一定要学起来~ [图片] [视频: 10分钟搞定的下饭神菜好吃到舔盘] 食材 [图片] 日本豆腐5条 / 酱油10g / 蚝油10g糖5g / 青椒适量 / …,294
21602176,2faab445cbd3a9ab1e69a7a077d44ed3,穆纛雠,1,（Update 2.2：火锅烧烤自助餐后建议 20140906更新） 这问题摆这里一年多竟然没一个说吃本身的，不是段子就是爱惜身体，忍不了，所以来分享。作为一学期能和室友能去超过10次自助(大多吃的是亲民价格70元钱以下的自助)并且以“餐厅售价”回本为目标轻松达到的吃货给些建议（具有特殊口味而与某些项冲突的请自动忽略，查看我作为吃货的证据请戳作为吃货，为了美食你都干了哪些“傻事”？ ）： 更新日志： Update 0.0（20140113）：…,3844
21577599,0d53bb040a820cc926164b89a46f4924,元卜,1,一个人吃的话，注意盘子别被收走了…,347
15528367,e290d8e3b8fe332aef4667843a8c38b1,知乎用户,1,知道自己能吃几碗饭，是一个可贵的品德,229
638409543,22bda0d68856b23cedd4bc494bc5ea8e,旅食家小桃子,0,今天，小桃子给自助餐上课，这个老板太年轻了，我必须让他知道......我有多怂！ [图片] 现在对自己的体重已经无所畏惧了，瘦的时候日子过的不好不开心，现在胖，日子却过的非常舒心。吃之前，我在网络上参考了一些建议和意见，鉴于上次吃素食自助把自己给吃撑了的情况，我这次我做了一些功课，绝对要合理的吃自助餐。这次吃的是烧烤自助，我决定采取 汤-蔬果-海鲜-肉类-主食-甜品 的顺序，来展开这一次的自助餐之战。本期探店地址：上海…,18
17608631,0,匿名用户,1,"刚刚吃完，对于穷学生来说，自助餐简直是改善伙食的不二之选啊。 
在食堂每天对着阿姨的抖三抖掂三掂，能吃到肉的机会实在略少。（当然，我是阿姨的特惠客户｜炫耀脸） 
曾经在学校贴吧发过一篇打菜攻略，就是花荤花素强调重点，肉禽蛋手指方向，这里就不细说。 
吃自助最注意的是什么？ 
吃撑有数，再撑也撑不到哪里去。遵照我说的一定是良性的「暴饮暴食」。 
第一，冷暖自知。夏天吃着鲜嫩的生鱼片深海虾（好吧，可能就是隔壁…",92
